SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1733469660.571453, -2.388815, 7.339276, 4.632481, -1.498418, -2.127484, -5.239187, -79.339661, -48.203934, -636.352783
1733469660.581435, -1.960402, 7.099556, 4.402338, -1.661879, -2.154132, -5.181311, -79.434296, -50.145859, -635.643433
1733469660.591505, -1.496376, 6.976554, 3.976470, -1.764772, -2.234155, -5.145872, -79.545822, -52.165955, -634.862610
1733469660.601433, -0.687884, 7.088932, 3.406350, -1.811145, -2.302538, -5.076182, -79.282700, -54.379700, -633.743896
1733469660.611432, 0.391153, 7.182755, 2.993051, -1.829138, -2.388179, -4.933197, -79.091354, -56.384811, -633.263672
1733469660.621435, 1.415272, 7.093271, 2.795380, -1.823166, -2.487097, -4.740582, -78.821167, -58.173141, -632.556824
1733469660.631481, 2.441786, 7.062895, 2.586187, -1.798302, -2.596452, -4.477297, -78.512756, -59.836716, -631.694763
1733469660.641430, 3.467702, 7.094618, 2.266112, -1.768370, -2.684680, -4.116588, -78.183990, -61.108078, -630.933411
1733469660.651429, 4.389170, 6.946626, 1.770362, -1.737975, -2.698257, -3.702319, -77.732819, -62.544907, -630.186768
1733469660.661434, 5.049072, 6.593482, 1.211616, -1.685876, -2.632980, -3.265409, -77.385178, -63.619659, -629.415344
1733469660.671456, 5.508759, 6.282535, 0.672172, -1.608402, -2.497883, -2.803852, -77.309052, -64.558014, -629.081543
1733469660.681429, 5.978920, 6.077232, 0.405967, -1.526934, -2.323375, -2.320179, -77.131073, -65.431107, -628.460205
1733469660.691499, 6.697181, 5.822100, 0.685640, -1.462968, -2.232659, -1.796503, -77.007462, -65.993759, -627.909424
1733469660.701438, 7.290194, 5.558588, 1.234510, -1.458812, -2.251007, -1.247017, -77.086197, -66.158615, -627.444580
1733469660.711431, 7.652018, 5.271284, 1.811214, -1.539125, -2.333562, -0.698604, -77.117416, -66.486816, -626.870972
1733469660.721430, 7.800309, 5.030966, 2.190246, -1.704406, -2.429600, -0.165050, -77.707886, -66.034042, -626.059387
1733469660.731424, 7.848492, 5.047127, 2.517503, -1.922830, -2.581308, 0.343162, -77.817520, -65.733688, -625.645142
1733469660.741431, 7.866299, 4.922479, 2.390461, -2.173046, -2.753910, 0.869526, -78.297272, -65.005234, -625.150391
1733469660.751428, 7.791331, 4.627094, 1.754800, -2.453383, -2.825862, 1.404951, -78.924973, -63.945450, -625.060303
1733469660.761427, 7.397933, 4.782867, 0.998831, -2.784766, -2.815565, 1.928523, -79.717087, -62.702942, -624.287354
1733469660.771007, 6.903531, 5.267992, -0.224756, -3.120649, -2.713707, 2.445287, -79.717087, -62.702942, -624.287354
1733469660.781443, 6.460753, 6.193949, -1.864036, -3.418591, -2.523980, 2.997507, -80.867142, -59.290604, -623.396851
1733469660.791434, 5.814768, 7.284059, -3.298761, -3.623009, -2.444775, 3.563220, -81.440887, -56.942444, -622.930969
1733469660.801426, 4.827010, 8.459912, -4.953454, -3.644446, -2.490634, 4.132202, -82.095505, -54.626205, -622.258057
1733469660.811426, 3.524564, 9.792883, -6.624756, -3.512449, -2.572429, 4.731983, -82.565689, -51.710541, -621.512329
1733469660.821434, 1.674894, 10.900651, -7.578097, -3.434267, -2.670633, 5.293620, -82.565689, -51.710541, -621.512329
1733469660.831440, -0.764947, 11.640160, -8.347683, -3.508924, -2.751822, 5.740047, -83.075485, -48.659637, -620.405945
1733469660.841428, -2.961478, 11.780669, -9.750386, -3.673221, -2.772383, 6.052691, -83.800491, -45.340103, -619.251587
1733469660.851475, -4.923227, 12.080693, -11.881675, -3.692020, -2.855680, 6.233937, -83.637085, -42.099640, -617.983337
1733469660.861423, -6.512977, 12.459126, -14.553155, -3.397049, -3.023066, 6.351068, -83.480331, -38.655136, -616.492981
1733469660.871421, -8.285434, 12.955324, -16.868049, -2.820058, -3.314159, 6.420509, -83.054001, -35.444504, -615.432251
1733469660.881483, -10.104578, 13.599963, -18.566136, -2.017898, -3.609684, 6.490252, -82.049667, -32.009354, -613.285645
1733469660.891425, -12.281057, 14.555100, -19.736152, -1.322426, -3.531426, 6.615339, -81.015579, -28.725159, -611.622070
1733469660.901422, -14.926800, 14.672117, -20.761469, -0.959418, -2.826625, 6.658686, -79.525391, -25.270096, -609.122498
1733469660.911423, -17.137845, 13.947571, -22.000020, -0.769966, -1.701961, 6.633155, -77.860046, -22.017944, -608.015564
1733469660.921433, -18.494759, 13.395409, -22.687156, -0.659603, -0.508138, 6.555871, -76.591705, -19.012268, -607.441772
