SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1733469957.079426, 23.107039, -14.503625, -1.064522, -2.869974, 1.854084, 2.313529, -15.427673, -74.476990, -646.366333
1733469957.089421, 24.039880, -13.800777, -2.043301, -1.643689, 0.813551, 2.432447, -15.475861, -74.519913, -646.387085
1733469957.099464, 22.985832, -12.186038, -1.607557, -0.533681, -0.212588, 2.738547, -15.821030, -75.019501, -646.675171
1733469957.109418, 19.339912, -10.711209, -0.172083, 0.171001, -0.944628, 2.997222, -16.012924, -75.526276, -645.471375
1733469957.119420, 13.643508, -9.727342, 1.497573, 0.441451, -1.289692, 3.103660, -16.909546, -76.244873, -646.208069
1733469957.129424, 6.978050, -9.000253, 2.710236, 0.304790, -1.300425, 2.927529, -17.816650, -77.130829, -646.192505
1733469957.139421, 0.523283, -8.699182, 3.336919, -0.183578, -1.117216, 2.389810, -18.429184, -77.459854, -646.215759
1733469957.148640, -4.597166, -7.774871, 3.648165, -0.851839, -0.962376, 1.635392, -18.690399, -77.304291, -646.352295
1733469957.159489, -7.576302, -5.237166, 3.374328, -1.475096, -1.030002, 0.991673, -18.342545, -77.239944, -646.553955
1733469957.169420, -8.816348, -1.578078, 2.177227, -1.828929, -1.460065, 0.678975, -18.480453, -76.535324, -647.059448
1733469957.179418, -9.621698, 1.458967, -0.353444, -1.801615, -2.006556, 0.668923, -18.710709, -76.124176, -647.671082
1733469957.189483, -10.716447, 3.332878, -4.493468, -1.392576, -2.163164, 0.899193, -19.114975, -75.894318, -649.066162
1733469957.199418, -13.049895, 3.449745, -8.686313, -0.796321, -1.600705, 1.072942, -20.177185, -75.640152, -649.178162
1733469957.209415, -15.691448, 2.006790, -11.056573, -0.409851, -0.515692, 0.984026, -20.541229, -75.884308, -649.150879
1733469957.219477, -17.515530, 0.880767, -10.806528, -0.355066, 0.715249, 0.631827, -20.902191, -75.676254, -649.441772
1733469957.229413, -17.943793, 0.272340, -9.842264, -0.408651, 1.846745, 0.106439, -20.559219, -75.582916, -649.416809
1733469957.239419, -16.793379, 0.529867, -8.598177, -0.333128, 2.567182, -0.439105, -19.718597, -75.631729, -649.243835
1733469957.249430, -14.518738, 1.428740, -7.328951, 0.024008, 2.843926, -0.857339, -18.566071, -75.505478, -648.660522
1733469957.259427, -11.765855, 2.041207, -6.367529, 0.599355, 2.807649, -1.093352, -17.242859, -75.832367, -648.369202
1733469957.269421, -9.165453, 2.532616, -4.838233, 1.243183, 2.406385, -1.118944, -16.638763, -75.988129, -647.486084
1733469957.279413, -7.270293, 2.968062, -2.996493, 1.798126, 1.849930, -1.066420, -15.845398, -76.437836, -646.822632
1733469957.289411, -6.289568, 2.497601, -1.854758, 2.146541, 1.463496, -1.098957, -15.355438, -76.615692, -645.547363
1733469957.299415, -5.719000, 1.653795, -1.103727, 2.270800, 1.337110, -1.199090, -14.599670, -77.028900, -644.400146
1733469957.309435, -4.822221, 1.154903, 0.058658, 2.169957, 1.220242, -1.270135, -13.736435, -77.398666, -642.725830
1733469957.319424, -4.368670, 0.808342, 1.311723, 1.896789, 1.015901, -1.378794, -13.174240, -77.522552, -642.539062
1733469957.329419, -4.542998, -0.276231, 1.558326, 1.594341, 0.869537, -1.670951, -12.933975, -77.478668, -641.968933
1733469957.339412, -3.822193, -1.713500, 0.900669, 1.421122, 0.817115, -2.042802, -12.241425, -77.442337, -641.549133
1733469957.349427, -1.186177, -2.917784, 0.400730, 1.475310, 0.746727, -2.340127, -11.711044, -77.290237, -641.534180
1733469957.359422, 2.592621, -4.143166, 0.920122, 1.628647, 0.486094, -2.489558, -10.953979, -76.910873, -640.505798
1733469957.369417, 6.757335, -5.871480, 1.802684, 1.696340, 0.033934, -2.505394, -10.598816, -76.464844, -640.471680
1733469957.379420, 10.741735, -7.017555, 2.729240, 1.773627, -0.518406, -2.378493, -10.557892, -76.346390, -639.758301
1733469957.388717, 13.688100, -6.878841, 3.450643, 1.850276, -0.898142, -2.147559, -10.696564, -75.986328, -639.463928
