SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1733469406.070712, -2.256086, 1.189469, 7.831434, 0.425172, 0.504861, 4.036946, -67.407333, -41.762024, -652.441772
1733469406.080721, -3.214365, 1.108815, 7.872434, 0.042222, 0.607747, 4.218751, -66.983704, -38.561264, -652.952698
1733469406.090665, -4.295347, 0.730531, 7.873033, -0.395978, 0.779782, 4.310486, -66.560547, -36.775146, -653.468628
1733469406.100719, -5.371391, 0.303764, 8.581417, -0.908937, 0.834271, 4.279662, -65.995972, -34.690384, -653.716492
1733469406.110717, -6.089652, 0.144550, 9.775376, -1.475300, 0.624567, 4.187018, -65.527267, -32.636292, -652.575562
1733469406.120703, -6.441899, 0.116418, 10.337115, -2.013710, 0.252980, 4.098165, -64.874512, -30.149490, -652.646851
1733469406.130718, -6.727407, 0.191536, 10.192416, -2.479364, -0.178711, 4.063535, -64.874512, -30.149490, -652.646851
1733469406.140711, -7.249493, 0.782904, 9.682002, -2.835113, -0.578957, 4.135058, -64.179276, -27.735352, -652.585754
1733469406.150709, -8.147019, 1.530643, 8.871864, -3.126624, -0.823131, 4.247193, -63.805237, -25.138123, -651.522827
1733469406.160708, -9.731083, 2.335544, 8.186224, -3.471195, -0.862079, 4.331141, -62.902863, -22.365555, -650.723633
1733469406.170758, -11.486332, 2.933944, 7.647379, -3.917647, -0.767935, 4.406811, -62.278687, -19.543793, -649.344177
1733469406.180705, -13.568689, 3.488950, 7.079804, -4.407588, -0.555793, 4.416821, -60.983582, -16.665985, -648.384705
1733469406.190716, -16.057761, 4.186262, 6.958897, -4.948812, -0.362437, 4.302711, -59.867523, -13.541397, -646.639343
1733469406.200715, -18.292150, 4.894496, 7.178864, -5.570350, -0.375769, 4.118858, -58.584030, -10.540634, -644.576294
1733469406.210705, -20.564846, 6.125415, 6.728604, -6.159432, -0.526714, 3.884740, -56.991287, -7.579102, -643.225830
1733469406.220770, -22.959945, 7.860164, 4.812046, -6.599767, -0.641022, 3.618119, -55.802185, -4.897934, -640.558472
1733469406.230707, -25.088241, 9.294889, 2.303821, -6.882766, -0.724725, 3.259879, -54.985977, -2.303818, -638.061951
1733469406.240708, -26.957514, 10.229376, -0.225354, -7.047534, -0.759429, 2.791058, -53.673447, 0.167862, -634.926147
1733469406.250710, -28.909237, 10.897508, -3.183839, -7.128936, -0.570110, 2.205582, -52.739273, 1.988449, -632.107117
1733469406.260710, -30.693516, 11.505785, -6.166117, -7.146821, -0.202430, 1.511793, -51.932602, 3.410004, -628.614746
1733469406.270710, -31.586104, 12.094010, -8.287230, -7.139522, 0.117944, 0.791097, -51.621429, 4.683990, -626.081238
1733469406.280714, -32.092029, 13.005154, -10.355820, -7.024616, 0.341266, 0.051972, -51.579712, 5.483002, -622.591980
1733469406.290722, -32.443976, 13.701717, -12.823643, -6.708752, 0.488694, -0.717043, -51.709290, 5.707520, -619.742798
1733469406.300715, -32.288353, 14.094366, -15.296105, -6.219818, 0.552569, -1.474116, -52.525604, 5.564362, -617.210022
